2.50	180
2.60	0
2.60	10
2.60	20
2.60	30
2.60	40
2.60	50
2.60	60
2.60	70
2.60	80
2.60	90
2.60	100
2.60	110
2.60	120
2.60	130
2.60	140
2.60	150
2.60	160
2.60	170
2.60	180
2.70	0
2.70	10
2.70	20
2.70	30
2.70	40
2.70	50
2.70	60
2.70	70
2.70	80
2.70	90
2.70	100
2.70	110
2.70	120
2.70	130
2.70	140
2.70	150
2.70	160
2.70	170
2.70	180
2.80	0
2.80	10
2.80	20
2.80	30
2.80	40
2.80	50
2.80	60
2.80	70
2.80	80
2.80	90
2.80	100
2.80	110
2.80	120
2.80	130
2.80	140
2.80	150
2.80	160
2.80	170
2.80	180
2.90	0
2.90	10
2.90	20
2.90	30
2.90	40
2.90	50
2.90	60
2.90	70
2.90	80
2.90	90
2.90	100
2.90	110
2.90	120
2.90	130
2.90	140
2.90	150
2.90	160
2.90	170
2.90	180
3.00	0
3.00	10
3.00	20
3.00	30
3.00	40
3.00	50
3.00	60
3.00	70
3.00	80
3.00	90
3.00	100
3.00	110
3.00	120
3.00	130
3.00	140
3.00	150
3.00	160
3.00	170
3.00	180
3.10	0
3.10	10
3.10	20
3.10	30
3.10	40
3.10	50
3.10	60
3.10	70
3.10	80
3.10	90
3.10	100
3.10	110
3.10	120
3.10	130
3.10	140
3.10	150
3.10	160
3.10	170
3.10	180
3.20	0
3.20	10
3.20	20
3.20	30
3.20	40
3.20	50
3.20	60
3.20	70
3.20	80
3.20	90
3.20	100
3.20	110
3.20	120
3.20	130
3.20	140
3.20	150
3.20	160
3.20	170
3.20	180
3.30	0
3.30	10
3.30	20
3.30	30
3.30	40
3.30	50
3.30	60
3.30	70
3.30	80
3.30	90
3.30	100
3.30	110
3.30	120
3.30	130
3.30	140
3.30	150
3.30	160
3.30	170
3.30	180
3.40	0
3.40	10
3.40	20
3.40	30
3.40	40
3.40	50
3.40	60
3.40	70
3.40	80
3.40	90
3.40	100
3.40	110
3.40	120
3.40	130
3.40	140
3.40	150
3.40	160
3.40	170
3.40	180
3.50	0
3.50	10
3.50	20
3.50	30
3.50	40
3.50	50
3.50	60
3.50	70
3.50	80
3.50	90
3.50	100
3.50	110
3.50	120
3.50	130
3.50	140
3.50	150
3.50	160
3.50	170
3.50	180
3.60	0
3.60	10
3.60	20
3.60	30
3.60	40
3.60	50
3.60	60
3.60	70
3.60	80
3.60	90
3.60	100
3.60	110
3.60	120
3.60	130
3.60	140
3.60	150
3.60	160
3.60	170
3.60	180
3.70	0
3.70	10
3.70	20
3.70	30
3.70	40
3.70	50
3.70	60
3.70	70
3.70	80
3.70	90
3.70	100
3.70	110
3.70	120
3.70	130
3.70	140
3.70	150
3.70	160
3.70	170
3.70	180
3.80	0
3.80	10
3.80	20
3.80	30
3.80	40
3.80	50
3.80	60
3.80	70
3.80	80
3.80	90
3.80	100
3.80	110
3.80	120
3.80	130
3.80	140
3.80	150
3.80	160
3.80	170
3.80	180
3.90	0
3.90	10
3.90	20
3.90	30
3.90	40
3.90	50
3.90	60
3.90	70
3.90	80
3.90	90
3.90	100
3.90	110
3.90	120
3.90	130
3.90	140
3.90	150
3.90	160
3.90	170
3.90	180
4.00	0
4.00	10
4.00	20
4.00	30
4.00	40
4.00	50
4.00	60
4.00	70
4.00	80
4.00	90
4.00	100
4.00	110
4.00	120
4.00	130
4.00	140
4.00	150
4.00	160
4.00	170
4.00	180
4.10	0
4.10	10
4.10	20
4.10	30
4.10	40
4.10	50
4.10	60
4.10	70
4.10	80
4.10	90
4.10	100
4.10	110
4.10	120
4.10	130
4.10	140
4.10	150
4.10	160
4.10	170
4.10	180
4.20	0
4.20	10
4.20	20
4.20	30
4.20	40
4.20	50
4.20	60
4.20	70
4.20	80
4.20	90
4.20	100
4.20	110
4.20	120
4.20	130
4.20	140
4.20	150
4.20	160
4.20	170
4.20	180
4.30	0
4.30	10
4.30	20
4.30	30
4.30	40
4.30	50
4.30	60
4.30	70
4.30	80
4.30	90
4.30	100
4.30	110
4.30	120
4.30	130
4.30	140
4.30	150
4.30	160
4.30	170
4.30	180
4.40	0
4.40	10
4.40	20
4.40	30
4.40	40
4.40	50
4.40	60
4.40	70
4.40	80
4.40	90
4.40	100
4.40	110
4.40	120
4.40	130
4.40	140
4.40	150
4.40	160
4.40	170
4.40	180
4.50	0
4.50	10
4.50	20
4.50	30
4.50	40
4.50	50
4.50	60
4.50	70
4.50	80
4.50	90
4.50	100
4.50	110
4.50	120
4.50	130
4.50	140
4.50	150
4.50	160
4.50	170
4.50	180
4.60	0
4.60	10
4.60	20
4.60	30
4.60	40
4.60	50
4.60	60
4.60	70
4.60	80
4.60	90
4.60	100
4.60	110
4.60	120
4.60	130
4.60	140
4.60	150
4.60	160
4.60	170
4.60	180
4.70	0
4.70	10
4.70	20
4.70	30
4.70	40
4.70	50
4.70	60
4.70	70
4.70	80
4.70	90
4.70	100
4.70	110
4.70	120
4.70	130
4.70	140
4.70	150
4.70	160
4.70	170
4.70	180
4.80	0
4.80	10
4.80	20
4.80	30
4.80	40
4.80	50
4.80	60
4.80	70
4.80	80
4.80	90
4.80	100
4.80	110
4.80	120
4.80	130
4.80	140
4.80	150
4.80	160
4.80	170
4.80	180
4.90	0
4.90	10
4.90	20
4.90	30
4.90	40
4.90	50
4.90	60
4.90	70
4.90	80
4.90	90
4.90	100
4.90	110
4.90	120
4.90	130
4.90	140
4.90	150
4.90	160
4.90	170
4.90	180
5.00	0
5.00	10
5.00	20
5.00	30
5.00	40
5.00	50
5.00	60
5.00	70
5.00	80
5.00	90
5.00	100
5.00	110
5.00	120
5.00	130
5.00	140
5.00	150
5.00	160
5.00	170
5.00	180
5.10	0
5.10	10
5.10	20
5.10	30
5.10	40
5.10	50
5.10	60
5.10	70
5.10	80
5.10	90
5.10	100
5.10	110
5.10	120
5.10	130
5.10	140
5.10	150
5.10	160
5.10	170
5.10	180
5.20	0
5.20	10
5.20	20
5.20	30
5.20	40
5.20	50
5.20	60
5.20	70
5.20	80
5.20	90
5.20	100
5.20	110
5.20	120
5.20	130
5.20	140
5.20	150
5.20	160
5.20	170
5.20	180
5.30	0
5.30	10
5.30	20
5.30	30
5.30	40
5.30	50
5.30	60
5.30	70
5.30	80
5.30	90
5.30	100
5.30	110
5.30	120
5.30	130
5.30	140
5.30	150
5.30	160
5.30	170
5.30	180
5.40	0
5.40	10
5.40	20
5.40	30
5.40	40
5.40	50
5.40	60
5.40	70
5.40	80
5.40	90
5.40	100
5.40	110
5.40	120
5.40	130
5.40	140
5.40	150
5.40	160
5.40	170
5.40	180
5.50	0
5.50	10
5.50	20
5.50	30
5.50	40
5.50	50
5.50	60
5.50	70
5.50	80
5.50	90
5.50	100
5.50	110
5.50	120
5.50	130
5.50	140
5.50	150
5.50	160
5.50	170
5.50	180
5.60	0
5.60	10
5.60	20
5.60	30
5.60	40
5.60	50
5.60	60
5.60	70
5.60	80
5.60	90
5.60	100
5.60	110
5.60	120
5.60	130
5.60	140
5.60	150
5.60	160
5.60	170
5.60	180
5.70	0
5.70	10
5.70	20
5.70	30
5.70	40
5.70	50
5.70	60
5.70	70
5.70	80
5.70	90
5.70	100
5.70	110
5.70	120
5.70	130
5.70	140
5.70	150
5.70	160
5.70	170
5.70	180
5.80	0
5.80	10
5.80	20
5.80	30
5.80	40
5.80	50
5.80	60
5.80	70
5.80	80
5.80	90
5.80	100
5.80	110
5.80	120
5.80	130
5.80	140
5.80	150
5.80	160
5.80	170
5.80	180
5.90	0
5.90	10
5.90	20
5.90	30
5.90	40
5.90	50
5.90	60
5.90	70
5.90	80
5.90	90
5.90	100
5.90	110
5.90	120
5.90	130
5.90	140
5.90	150
5.90	160
5.90	170
5.90	180
6.00	0
6.00	10
6.00	20
6.00	30
6.00	40
6.00	50
6.00	60
6.00	70
6.00	80
6.00	90
6.00	100
6.00	110
6.00	120
6.00	130
6.00	140
6.00	150
6.00	160
6.00	170
6.00	180
6.20	0
6.20	10
6.20	20
6.20	30
6.20	40
6.20	50
6.20	60
6.20	70
6.20	80
6.20	90
6.20	100
6.20	110
6.20	120
6.20	130
6.20	140
6.20	150
6.20	160
6.20	170
6.20	180
6.40	0
6.40	10
6.40	20
6.40	30
6.40	40
6.40	50
6.40	60
6.40	70
6.40	80
6.40	90
6.40	100
6.40	110
6.40	120
6.40	130
6.40	140
6.40	150
6.40	160
6.40	170
6.40	180
6.60	0
6.60	10
6.60	20
6.60	30
6.60	40
6.60	50
6.60	60
6.60	70
6.60	80
6.60	90
6.60	100
6.60	110
6.60	120
6.60	130
6.60	140
6.60	150
6.60	160
6.60	170
6.60	180
6.80	0
6.80	10
6.80	20
6.80	30
6.80	40
6.80	50
6.80	60
6.80	70
6.80	80
6.80	90
6.80	100
6.80	110
6.80	120
6.80	130
6.80	140
6.80	150
6.80	160
6.80	170
6.80	180
7.00	0
7.00	10
7.00	20
7.00	30
7.00	40
7.00	50
7.00	60
7.00	70
7.00	80
7.00	90
7.00	100
7.00	110
7.00	120
7.00	130
7.00	140
7.00	150
7.00	160
7.00	170
7.00	180
7.20	0
7.20	10
7.20	20
7.20	30
7.20	40
7.20	50
7.20	60
7.20	70
7.20	80
7.20	90
7.20	100
7.20	110
7.20	120
7.20	130
7.20	140
7.20	150
7.20	160
7.20	170
7.20	180
7.40	0
7.40	10
7.40	20
7.40	30
7.40	40
7.40	50
7.40	60
7.40	70
7.40	80
7.40	90
7.40	100
7.40	110
7.40	120
7.40	130
7.40	140
7.40	150
7.40	160
7.40	170
7.40	180
7.60	0
7.60	10
7.60	20
7.60	30
7.60	40
7.60	50
7.60	60
7.60	70
7.60	80
7.60	90
7.60	100
7.60	110
7.60	120
7.60	130
7.60	140
7.60	150
7.60	160
7.60	170
7.60	180
7.80	0
7.80	10
7.80	20
7.80	30
7.80	40
7.80	50
7.80	60
7.80	70
7.80	80
7.80	90
7.80	100
7.80	110
7.80	120
7.80	130
7.80	140
7.80	150
7.80	160
7.80	170
7.80	180
8.00	0
8.00	10
8.00	20
8.00	30
8.00	40
8.00	50
8.00	60
8.00	70
8.00	80
8.00	90
8.00	100
8.00	110
8.00	120
8.00	130
8.00	140
8.00	150
8.00	160
8.00	170
8.00	180
8.20	0
8.20	10
8.20	20
8.20	30
8.20	40
8.20	50
8.20	60
8.20	70
8.20	80
8.20	90
8.20	100
8.20	110
8.20	120
8.20	130
8.20	140
8.20	150
8.20	160
8.20	170
8.20	180
8.40	0
8.40	10
8.40	20
8.40	30
8.40	40
8.40	50
8.40	60
8.40	70
8.40	80
8.40	90
8.40	100
8.40	110
8.40	120
8.40	130
8.40	140
8.40	150
8.40	160
8.40	170
8.40	180
8.60	0
8.60	10
8.60	20
8.60	30
8.60	40
8.60	50
8.60	60
8.60	70
8.60	80
8.60	90
8.60	100
8.60	110
8.60	120
8.60	130
8.60	140
8.60	150
8.60	160
8.60	170
8.60	180
8.80	0
8.80	10
8.80	20
8.80	30
8.80	40
8.80	50
8.80	60
8.80	70
8.80	80
8.80	90
8.80	100
8.80	110
8.80	120
8.80	130
8.80	140
8.80	150
8.80	160
8.80	170
8.80	180
9.00	0
9.00	10
9.00	20
9.00	30
9.00	40
9.00	50
9.00	60
9.00	70
9.00	80
9.00	90
9.00	100
9.00	110
9.00	120
9.00	130
9.00	140
9.00	150
9.00	160
9.00	170
9.00	180
9.50	0
9.50	10
9.50	20
9.50	30
9.50	40
9.50	50
9.50	60
9.50	70
9.50	80
9.50	90
9.50	100
9.50	110
9.50	120
9.50	130
9.50	140
9.50	150
9.50	160
9.50	170
9.50	180
10.00	0
10.00	10
10.00	20
10.00	30
10.00	40
10.00	50
10.00	60
10.00	70
10.00	80
10.00	90
10.00	100
10.00	110
10.00	120
10.00	130
10.00	140
10.00	150
10.00	160
10.00	170
10.00	180
10.50	0
10.50	10
10.50	20
10.50	30
10.50	40
10.50	50
10.50	60
10.50	70
10.50	80
10.50	90
10.50	100
10.50	110
10.50	120
10.50	130
10.50	140
10.50	150
10.50	160
10.50	170
10.50	180
11.00	0
11.00	10
11.00	20
11.00	30
11.00	40
11.00	50
11.00	60
11.00	70
11.00	80
11.00	90
11.00	100
11.00	110
11.00	120
11.00	130
11.00	140
11.00	150
11.00	160
11.00	170
11.00	180
11.50	0
11.50	10
11.50	20
11.50	30
11.50	40
11.50	50
11.50	60
11.50	70
11.50	80
11.50	90
11.50	100
11.50	110
11.50	120
11.50	130
11.50	140
11.50	150
11.50	160
11.50	170
11.50	180
12.00	0
12.00	10
12.00	20
12.00	30
12.00	40
12.00	50
12.00	60
12.00	70
12.00	80
12.00	90
12.00	100
12.00	110
12.00	120
12.00	130
12.00	140
12.00	150
12.00	160
12.00	170
12.00	180
12.50	0
12.50	10
12.50	20
12.50	30
12.50	40
12.50	50
12.50	60
12.50	70
12.50	80
12.50	90
12.50	100
12.50	110
12.50	120
12.50	130
12.50	140
12.50	150
12.50	160
12.50	170
12.50	180
13.00	0
13.00	10
13.00	20
13.00	30
13.00	40
13.00	50
13.00	60
13.00	70
13.00	80
13.00	90
13.00	100
13.00	110
13.00	120
13.00	130
13.00	140
13.00	150
13.00	160
13.00	170
13.00	180
13.50	0
13.50	10
13.50	20
13.50	30
13.50	40
13.50	50
13.50	60
13.50	70
13.50	80
13.50	90
13.50	100
13.50	110
13.50	120
13.50	130
13.50	140
13.50	150
13.50	160
13.50	170
13.50	180
14.00	0
14.00	10
14.00	20
14.00	30
14.00	40
14.00	50
14.00	60
14.00	70
14.00	80
14.00	90
14.00	100
14.00	110
14.00	120
14.00	130
14.00	140
14.00	150
14.00	160
14.00	170
14.00	180
14.50	0
14.50	10
14.50	20
14.50	30
14.50	40
14.50	50
14.50	60
14.50	70
14.50	80
14.50	90
14.50	100
14.50	110
14.50	120
14.50	130
14.50	140
14.50	150
14.50	160
14.50	170
14.50	180
15.00	0
15.00	10
15.00	20
15.00	30
15.00	40
15.00	50
15.00	60
15.00	70
15.00	80
15.00	90
15.00	100
15.00	110
15.00	120
15.00	130
15.00	140
15.00	150
15.00	160
15.00	170
15.00	180
16.00	0
16.00	10
16.00	20
16.00	30
16.00	40
16.00	50
16.00	60
16.00	70
16.00	80
16.00	90
16.00	100
16.00	110
16.00	120
16.00	130
16.00	140
16.00	150
16.00	160
16.00	170
16.00	180
17.00	0
17.00	10
17.00	20
17.00	30
17.00	40
17.00	50
17.00	60
17.00	70
17.00	80
17.00	90
17.00	100
17.00	110
17.00	120
17.00	130
17.00	140
17.00	150
17.00	160
17.00	170
17.00	180
18.00	0
18.00	10
18.00	20
18.00	30
18.00	40
18.00	50
18.00	60
18.00	70
18.00	80
18.00	90
18.00	100
18.00	110
18.00	120
18.00	130
18.00	140
18.00	150
18.00	160
18.00	170
18.00	180
19.00	0
19.00	10
19.00	20
19.00	30
19.00	40
19.00	50
19.00	60
19.00	70
19.00	80
19.00	90
19.00	100
19.00	110
19.00	120
19.00	130
19.00	140
19.00	150
19.00	160
19.00	170
19.00	180
20.00	0
20.00	10
20.00	20
20.00	30
20.00	40
20.00	50
20.00	60
20.00	70
20.00	80
20.00	90
20.00	100
20.00	110
20.00	120
20.00	130
20.00	140
20.00	150
20.00	160
20.00	170
20.00	180
21.00	0
21.00	10
21.00	20
21.00	30
21.00	40
21.00	50
21.00	60
21.00	70
21.00	80
21.00	90
21.00	100
21.00	110
21.00	120
21.00	130
21.00	140
21.00	150
21.00	160
21.00	170
21.00	180
22.00	0
22.00	10
22.00	20
22.00	30
22.00	40
22.00	50
22.00	60
22.00	70
22.00	80
22.00	90
22.00	100
22.00	110
22.00	120
22.00	130
22.00	140
22.00	150
22.00	160
22.00	170
22.00	180
23.00	0
23.00	10
23.00	20
23.00	30
23.00	40
23.00	50
23.00	60
23.00	70
23.00	80
23.00	90
23.00	100
23.00	110
23.00	120
23.00	130
23.00	140
23.00	150
23.00	160
23.00	170
23.00	180
24.00	0
24.00	10
24.00	20
24.00	30
24.00	40
24.00	50
24.00	60
24.00	70
24.00	80
24.00	90
24.00	100
24.00	110
24.00	120
24.00	130
24.00	140
24.00	150
24.00	160
24.00	170
24.00	180
25.00	0
25.00	10
25.00	20
25.00	30
25.00	40
25.00	50
25.00	60
25.00	70
25.00	80
25.00	90
25.00	100
25.00	110
25.00	120
25.00	130
25.00	140
25.00	150
25.00	160
25.00	170
25.00	180
50.00	0
50.00	10
50.00	20
50.00	30
50.00	40
50.00	50
50.00	60
50.00	70
50.00	80
50.00	90
50.00	100
50.00	110
50.00	120
50.00	130
50.00	140
50.00	150
50.00	160
50.00	170
50.00	180
100.00	0
100.00	10
100.00	20
100.00	30
100.00	40
100.00	50
100.00	60
100.00	70
100.00	80
100.00	90
100.00	100
100.00	110
100.00	120
100.00	130
100.00	140
100.00	150
100.00	160
100.00	170
100.00	180
